0.03866465159884117,0.40451012538854014,167771062564.25616,0.7262106434126576
0.03269007897290108,0.49644240302147435,291251176135.1986,0.7517460691678767
0.03692725354477407,0.43639440235806737,594507956697.5465,0.7365440891422291
0.0390354904865052,0.39566385710130747,292722520323.783,0.7233476332738197
0.037256918741678566,0.4237605648467556,211509168480.2045,0.733345949870166
0.03866465159884117,0.40451012538854014,167771062564.25616,0.7262106434126576
0.03269007897290108,0.49644240302147435,291251176135.1986,0.7517460691678767
0.03692725354477407,0.43639440235806737,594507956697.5465,0.7365440891422291
0.0390354904865052,0.39566385710130747,292722520323.783,0.7233476332738197
0.037256918741678566,0.4237605648467556,211509168480.2045,0.733345949870166
0.03941960508045874,0.39288278269914156,167771062121.137,0.7214985154113241
0.031771719720962904,0.5105887982765098,291251176134.9462,0.760713725215044
0.035878238697248835,0.4524050877819876,594507956698.5748,0.738589764573589
0.0401304339863898,0.37871225938432695,292722520326.1213,0.7188759998248133
0.03784403399318886,0.4146798632663087,211509168479.918,0.7248894411166577
0.046739070140738616,0.28015275279504026,167771062121.57797,0.6800739902591904
0.03810548757010523,0.4130235118610849,291251176135.3561,0.721117740037007
0.044069622631710305,0.32738333840387723,594507956697.819,0.695503495401713
0.05079278445521321,0.21364084164998576,292722520323.4527,0.6583681931407097
0.04590951962176205,0.28993388212196913,211509168480.37265,0.6892692367736575
0.046739070140738616,0.28015275279504026,167771062121.57797,0.6800739902591904
0.03810548757010523,0.4130235118610849,291251176135.3561,0.721117740037007
0.044069622631710305,0.32738333840387723,594507956697.819,0.695503495401713
0.05079278445521321,0.21364084164998576,292722520323.4527,0.6583681931407097
0.04590951962176205,0.28993388212196913,211509168480.37265,0.6892692367736575
0.04614412697435891,0.28931571216227314,167771062121.59094,0.6822129493545538
0.03575597745157807,0.449215338449911,291251176134.772,0.7342490084963469
0.045902036865120996,0.29941594792635895,594507956697.4681,0.6869751957411762
0.05044032378944332,0.21909753545913668,292722520324.45154,0.6615405684675569
0.046386892396916526,0.2825505281677725,211509168480.4914,0.6885448574653609
