264,301,467,579,1003,1071,1205,1288,1399,1616,1619,1786,2053,2856,2985,3002,3033,3115,3134,3160,3274,3542,3750,3841,4123,4198,4289,4435,4553,4750,4972,5184,5346,5492,5859,5904,6044,6092,6222,6320,6800,6958,6970,7015,7196,7204,7318,7390,7521,7742,7747,8200,8308,8432,8501,8617,8919,9233,9346,9388,9446,9480,9541,9853
9,219,230,311,395,430,467,722,802,1003,1085,1123,1183,1205,1399,1441,2163,2357,2387,2739,2822,3033,3074,3257,4085,4163,4537,4541,4547,4554,4959,5069,5184,5541,5800,5904,5935,6222,6271,6277,6354,6593,6658,7031,7074,7122,7377,7385,7561,7566,7631,7782,7800,8046,8187,8345,8353,8410,8584,8641,9548,9581,9854,9929
264,324,484,673,1086,1288,1998,2142,2357,2370,2461,2643,2794,2811,2830,2914,3033,3160,3214,3218,3364,3542,3750,3959,4068,4069,4163,4553,4556,4572,4662,4784,5020,5184,5671,5782,5800,5897,5930,6070,6090,6297,6319,6352,6354,6407,6805,7219,7279,7454,7515,7776,7855,8041,8322,8492,8889,8995,9097,9278,9489,9738,9854,9871
144,217,224,301,343,387,697,703,885,1000,1086,1460,1509,1573,1697,1716,1774,2096,2163,2299,2370,2455,2513,2529,2603,2643,2656,2865,3033,3137,3369,3518,3647,3983,4182,4297,4603,5005,5795,6076,6501,6630,6658,6667,6939,7026,7274,7535,7635,7717,7930,7992,8046,8200,8237,8367,8391,8505,8585,8831,9092,9388,9627,9923
6,106,311,380,697,704,722,1003,1071,1179,1205,1288,1399,1457,1515,1908,2455,2656,2914,3002,3160,3196,3220,3257,3364,3507,3628,3651,3951,3959,4251,4646,4757,4781,5272,5472,5795,5897,5981,6044,6090,6114,6222,6304,6667,6833,6958,7046,7390,7561,7675,7800,7882,7927,8041,8200,8367,8410,8433,8684,8917,9021,9146,9854
