86,1025,1048,1104,1124,1126,1215,2157,2206,2234,2304,2395,2525,2580,2594,2617,2625,2963,2984,3133,3149,3179,3191,3245,3253,3401,3439,3451,3485,3535,3587,3600,3651,3698,3713,3826,3834,3997,4040,4253,4425,4446,4475,4489,4530,4531,4599,4673,4765,4911,4927,4931,5050,5053,5164,5198,5296,5348,5407,5451,5457,7601,9340,9718
315,922,1086,1096,1140,1180,1778,2013,2046,2379,2683,2693,2774,2799,2839,2853,2867,2881,2909,2937,3059,3097,3098,3172,3180,3246,3362,3400,3458,3474,3482,3576,3635,3666,3669,3824,3843,3853,3856,3947,3972,3983,4188,4231,4322,4334,4593,4601,4725,4887,5123,5216,5226,5285,5305,5619,5757,5775,6141,6720,7295,7597,7672,9718
439,754,1717,1924,2132,2154,2208,2295,2402,2431,2612,2651,2656,2677,2681,2733,2762,2770,2778,2790,3136,3278,3330,3360,3376,3436,3453,3529,3576,3606,3663,3792,3829,3848,3867,3960,3975,4007,4015,4017,4032,4118,4174,4204,4206,4312,4407,4480,4554,4559,4639,4794,4856,4906,4974,5058,5207,5221,5226,5872,6335,6379,8233,9718
37,140,548,703,871,922,1208,1238,1639,1693,1903,1971,1996,2073,2105,2117,2118,2127,2182,2275,2403,2595,2720,2777,2915,2937,2990,3070,3239,3398,3455,3490,3543,3555,3575,3621,3660,3671,3711,3746,3774,3880,3894,3940,4004,4063,4076,4165,4184,4277,4387,4472,4673,4856,4906,4989,5006,5041,5054,5246,5902,8589,8968,9606
286,415,668,1185,1662,1672,1924,2031,2405,2706,2739,2762,2772,2864,2937,3126,3158,3280,3349,3394,3412,3418,3440,3446,3679,3736,3747,3821,4015,4053,4154,4194,4206,4222,4289,4330,4390,4426,4548,4622,4639,4644,4659,4703,4783,4850,4985,5221,5269,5399,5436,5481,5596,5612,5658,5705,5712,5861,5901,5911,7198,8709,9197,9718
86,1025,1048,1104,1124,1126,1215,2157,2206,2234,2304,2395,2525,2580,2594,2617,2625,2963,2984,3133,3149,3179,3191,3245,3253,3401,3439,3451,3485,3535,3587,3600,3651,3698,3713,3826,3834,3997,4040,4253,4425,4446,4475,4489,4530,4531,4599,4673,4765,4911,4927,4931,5050,5053,5164,5198,5296,5348,5407,5451,5457,7601,9340,9718
315,922,1086,1096,1140,1180,1778,2013,2046,2379,2683,2693,2774,2799,2839,2853,2867,2881,2909,2937,3059,3097,3098,3172,3180,3246,3362,3400,3458,3474,3482,3576,3635,3666,3669,3824,3843,3853,3856,3947,3972,3983,4188,4231,4322,4334,4593,4601,4725,4887,5123,5216,5226,5285,5305,5619,5757,5775,6141,6720,7295,7597,7672,9718
439,754,1717,1924,2132,2154,2208,2295,2402,2431,2612,2651,2656,2677,2681,2733,2762,2770,2778,2790,3136,3278,3330,3360,3376,3436,3453,3529,3576,3606,3663,3792,3829,3848,3867,3960,3975,4007,4015,4017,4032,4118,4174,4204,4206,4312,4407,4480,4554,4559,4639,4794,4856,4906,4974,5058,5207,5221,5226,5872,6335,6379,8233,9718
37,140,548,703,871,922,1208,1238,1639,1693,1903,1971,1996,2073,2105,2117,2118,2127,2182,2275,2403,2595,2720,2777,2915,2937,2990,3070,3239,3398,3455,3490,3543,3555,3575,3621,3660,3671,3711,3746,3774,3880,3894,3940,4004,4063,4076,4165,4184,4277,4387,4472,4673,4856,4906,4989,5006,5041,5054,5246,5902,8589,8968,9606
286,415,668,1185,1662,1672,1924,2031,2405,2706,2739,2762,2772,2864,2937,3126,3158,3280,3349,3394,3412,3418,3440,3446,3679,3736,3747,3821,4015,4053,4154,4194,4206,4222,4289,4330,4390,4426,4548,4622,4639,4644,4659,4703,4783,4850,4985,5221,5269,5399,5436,5481,5596,5612,5658,5705,5712,5861,5901,5911,7198,8709,9197,9718
242,367,440,475,550,1417,2066,2148,2157,2206,2304,2395,2422,2580,2594,2617,2625,2731,2867,2984,3319,3333,3401,3403,3439,3535,3587,3600,3698,3940,4095,4126,4253,4373,4385,4389,4425,4446,4475,4489,4532,4599,4673,4707,4732,4733,4765,4911,4915,4927,4931,5050,5164,5169,5198,5296,5348,5407,5458,5465,5532,5610,8402,9718
315,520,833,922,2406,2594,2715,2738,2774,2799,2839,2867,2881,2915,2923,2937,2961,3059,3097,3101,3125,3180,3322,3362,3458,3474,3482,3576,3603,3635,3666,3669,3733,3769,3824,3843,3853,3856,3925,3972,3983,4035,4193,4231,4304,4317,4334,4396,4457,4593,4601,4648,4872,4887,5123,5226,5256,5285,5305,5619,5775,5841,7295,9718
102,1275,1402,1561,2199,2266,2295,2431,2545,2560,2651,2656,2677,2681,2778,3136,3229,3278,3297,3317,3330,3376,3436,3453,3529,3576,3606,3663,3691,3792,3829,3848,3852,3867,3975,4015,4017,4032,4099,4118,4174,4204,4269,4480,4554,4559,4639,4760,4794,4856,4906,4974,5030,5058,5221,5226,5238,5256,5292,5314,5367,5922,9030,9718
0,14,140,922,1220,1496,1693,1903,2117,2275,2403,2696,2751,2757,2777,2828,2856,2889,2907,2915,2937,2990,3042,3061,3070,3179,3239,3455,3555,3575,3621,3660,3687,3880,3940,4004,4018,4048,4063,4067,4080,4165,4184,4277,4472,4581,4582,4660,4856,4945,4975,5006,5041,5246,5293,5296,5324,5383,5436,5702,5970,6811,8597,9718
316,359,415,498,577,587,2031,2493,2524,2772,2864,2937,2977,2981,3030,3057,3126,3188,3280,3394,3400,3412,3414,3418,3440,3679,3736,3747,3801,3821,4015,4053,4154,4222,4233,4330,4388,4422,4426,4548,4622,4639,4644,4647,4659,4703,4842,5068,5221,5267,5269,5399,5436,5472,5596,5705,5861,5901,5911,6059,6091,6130,9272,9718
142,529,607,780,1104,1455,1694,1701,1883,2042,2120,2145,2193,2293,2424,2525,2726,2800,2836,2981,3053,3544,3661,3834,3945,3947,4366,4613,4699,4750,4795,5192,5351,5913,6039,6107,6143,6144,6186,6230,6510,6595,6747,6751,6812,6916,6984,7023,7060,7248,7484,7601,7740,8590,8659,8709,8820,9197,9314,9431,9521,9602,9707,9999
44,86,359,442,529,668,1111,1244,1694,1991,1993,2042,2293,2355,2424,2555,2699,2981,3019,3124,3598,3910,3947,3997,4544,4677,4699,4707,4795,4955,5524,5603,5625,5652,5743,5913,5991,6108,6143,6230,6299,6347,6492,6747,6947,7237,7597,7672,8191,8323,8436,8442,8514,8709,8868,9431,9521,9593,9602,9707,9734,9821,9949,9999
28,86,91,176,210,359,469,473,607,612,619,1111,1126,1672,1694,1773,1883,2042,2076,2154,2293,2410,2424,2643,3598,3912,3943,3947,4067,4112,4364,4624,4688,5199,5652,5743,5877,5991,6039,6108,6145,6186,6684,6734,6992,7023,7198,7403,7645,7672,7740,8323,8709,8820,8935,9031,9087,9261,9340,9368,9576,9602,9635,9645
167,529,548,1088,1095,1136,1450,1455,1639,1672,1694,2105,2267,2468,2555,2760,2981,3598,3724,3943,3947,4010,4369,4750,4764,5196,5258,5368,5557,5991,6039,6093,6143,6230,6299,6436,6469,6582,6609,6629,6745,7023,7240,7248,7277,7531,7801,7890,8221,8289,8548,8553,8597,8703,8941,9123,9128,9261,9368,9444,9450,9602,9790,9999
28,210,800,1104,1282,1315,1332,1455,1521,1694,1773,1778,2293,2762,2862,3147,3372,3541,3598,3910,3943,4006,4083,4228,4271,4677,4691,4750,4795,5210,5258,5351,5392,5557,5712,5743,5800,5980,6004,6039,6436,6527,6916,6947,6967,7190,7237,7248,7333,7346,7653,7672,8128,8198,8262,8442,8507,8597,8709,8976,9054,9340,9492,9999
142,529,607,780,1104,1455,1694,1701,1883,2042,2120,2145,2193,2293,2424,2525,2726,2800,2836,2981,3053,3544,3661,3834,3945,3947,4366,4613,4699,4750,4795,5192,5351,5913,6039,6107,6143,6144,6186,6230,6510,6595,6747,6751,6812,6916,6984,7023,7060,7248,7484,7601,7740,8590,8659,8709,8820,9197,9314,9431,9521,9602,9707,9999
44,86,359,442,529,668,1111,1244,1694,1991,1993,2042,2293,2355,2424,2555,2699,2981,3019,3124,3598,3910,3947,3997,4544,4677,4699,4707,4795,4955,5524,5603,5625,5652,5743,5913,5991,6108,6143,6230,6299,6347,6492,6747,6947,7237,7597,7672,8191,8323,8436,8442,8514,8709,8868,9431,9521,9593,9602,9707,9734,9821,9949,9999
28,86,91,176,210,359,469,473,607,612,619,1111,1126,1672,1694,1773,1883,2042,2076,2154,2293,2410,2424,2643,3598,3912,3943,3947,4067,4112,4364,4624,4688,5199,5652,5743,5877,5991,6039,6108,6145,6186,6684,6734,6992,7023,7198,7403,7645,7672,7740,8323,8709,8820,8935,9031,9087,9261,9340,9368,9576,9602,9635,9645
167,529,548,1088,1095,1136,1450,1455,1639,1672,1694,2105,2267,2468,2555,2760,2981,3598,3724,3943,3947,4010,4369,4750,4764,5196,5258,5368,5557,5991,6039,6093,6143,6230,6299,6436,6469,6582,6609,6629,6745,7023,7240,7248,7277,7531,7801,7890,8221,8289,8548,8553,8597,8703,8941,9123,9128,9261,9368,9444,9450,9602,9790,9999
28,210,800,1104,1282,1315,1332,1455,1521,1694,1773,1778,2293,2762,2862,3147,3372,3541,3598,3910,3943,4006,4083,4228,4271,4677,4691,4750,4795,5210,5258,5351,5392,5557,5712,5743,5800,5980,6004,6039,6436,6527,6916,6947,6967,7190,7237,7248,7333,7346,7653,7672,8128,8198,8262,8442,8507,8597,8709,8976,9054,9340,9492,9999
