1.0,0.8780487804878049,1.0,0.8048780487804879,0.2671771465925589
1.0,0.7804878048780488,1.0,0.7317073170731707,0.31050378605856005
1.0,0.8536585365853658,1.0,0.9024390243902439,0.5220355440732027
1.0,0.8048780487804879,1.0,0.8048780487804879,0.4486104453382528
1.0,0.8292682926829268,1.0,0.7073170731707317,0.4514463535223999
1.0,0.8780487804878049,1.0,0.8048780487804879,0.2671771465925589
1.0,0.7804878048780488,1.0,0.7317073170731707,0.31050378605856005
1.0,0.8536585365853658,1.0,0.9024390243902439,0.5220355440732027
1.0,0.8048780487804879,1.0,0.8048780487804879,0.4486104453382528
1.0,0.8292682926829268,1.0,0.7073170731707317,0.4514463535223999
1.0,0.8780487804878049,1.0,0.8048780487804879,0.6193406678773893
1.0,0.7804878048780488,1.0,0.8048780487804879,0.6425715224955705
1.0,0.8536585365853658,1.0,0.8536585365853658,0.716680750840362
1.0,0.8048780487804879,1.0,0.8780487804878049,0.5821718308815488
1.0,0.8292682926829268,1.0,0.7560975609756098,0.41306928712049595
1.0,0.8780487804878049,1.0,0.8292682926829268,0.441569659678325
1.0,0.7804878048780488,1.0,0.7317073170731707,0.38767165928947706
1.0,0.8536585365853658,1.0,0.8780487804878049,0.5055065190507853
1.0,0.8048780487804879,1.0,0.7804878048780488,0.4805961059597639
1.0,0.8292682926829268,1.0,0.8048780487804879,0.5573164120301796
1.0,0.8780487804878049,1.0,0.8292682926829268,0.441569659678325
1.0,0.7804878048780488,1.0,0.7317073170731707,0.38767165928947706
1.0,0.8536585365853658,1.0,0.8780487804878049,0.5055065190507853
1.0,0.8048780487804879,1.0,0.7804878048780488,0.4805961059597639
1.0,0.8292682926829268,1.0,0.8048780487804879,0.5573164120301796
