12,49,49,50,50,50,50,50,50,50
36,49,49,49,49,49,50,50,50,50
38,50,50,50,50,50,50,50,50,50
35,50,50,50,50,50,50,50,50,50
38,50,50,50,50,50,50,50,50,50
