1.0,0.7368421052631579,1.0,0.7368421052631579,0.09765086522176208
1.0,0.631578947368421,1.0,0.7105263157894737,0.1126960897721264
1.0,0.6578947368421053,1.0,0.8157894736842105,0.08806839433089653
1.0,0.6842105263157895,1.0,0.6842105263157895,0.09682895464282248
1.0,0.631578947368421,1.0,0.7105263157894737,0.12876997870616438
1.0,0.6933333333333334,1.0,0.7066666666666667,0.1267328076285044
1.0,0.6533333333333333,1.0,0.6666666666666666,0.15446760494367953
1.0,0.6533333333333333,1.0,0.7066666666666667,0.17519166687446133
1.0,0.7066666666666667,1.0,0.7066666666666667,0.14696281090625316
1.0,0.7066666666666667,1.0,0.64,0.15608436849845295
1.0,0.6933333333333334,1.0,0.7066666666666667,0.1267328076285044
1.0,0.6533333333333333,1.0,0.6666666666666666,0.15446760494367953
1.0,0.6533333333333333,1.0,0.7066666666666667,0.17519166687446133
1.0,0.7066666666666667,1.0,0.7066666666666667,0.14696281090625316
1.0,0.7066666666666667,1.0,0.64,0.15608436849845295
1.0,0.6933333333333334,1.0,0.6666666666666666,0.1414487325731879
1.0,0.6533333333333333,1.0,0.68,0.14916151194069982
1.0,0.6533333333333333,1.0,0.6133333333333333,0.15593545831078634
1.0,0.7066666666666667,1.0,0.6533333333333333,0.13296134376010624
1.0,0.7066666666666667,1.0,0.6266666666666667,0.15229570666672504
1.0,0.6933333333333334,1.0,0.6666666666666666,0.11976285438519292
1.0,0.6533333333333333,1.0,0.64,0.15028927980002396
1.0,0.6533333333333333,1.0,0.6666666666666666,0.17227787032460018
1.0,0.7066666666666667,1.0,0.68,0.14550444271125718
1.0,0.7066666666666667,1.0,0.6266666666666667,0.1435809241040666
1.0,0.6933333333333334,1.0,0.6666666666666666,0.11976285438519292
1.0,0.6533333333333333,1.0,0.64,0.15028927980002396
1.0,0.6533333333333333,1.0,0.6666666666666666,0.17227787032460018
1.0,0.7066666666666667,1.0,0.68,0.14550444271125718
1.0,0.7066666666666667,1.0,0.6266666666666667,0.1435809241040666
1.0,0.6933333333333334,1.0,0.6666666666666666,0.11976285438519292
1.0,0.6533333333333333,1.0,0.64,0.15028927980002396
1.0,0.6533333333333333,1.0,0.6666666666666666,0.17227787032460018
1.0,0.7066666666666667,1.0,0.68,0.14550444271125718
1.0,0.7066666666666667,1.0,0.6266666666666667,0.1435809241040666
