1.0,0.9814814814814815,1.0,0.9652777777777778,0.005131125287678281
1.0,0.9930555555555556,1.0,0.9884259259259259,0.005759050111970415
1.0,0.9861111111111112,1.0,0.9467592592592593,0.005010261602048097
1.0,0.9953703703703703,1.0,0.9629629629629629,0.007998512483207272
1.0,0.9837962962962963,1.0,0.9375,0.00830599423645049
1.0,0.9814814814814815,1.0,0.9629629629629629,0.007762260617722247
1.0,0.9930555555555556,1.0,0.9560185185185185,0.008660000429934214
1.0,0.9861111111111112,1.0,0.9768518518518519,0.00681395110948763
1.0,0.9953703703703703,1.0,0.9745370370370371,0.008246120686625993
1.0,0.9837962962962963,1.0,0.9629629629629629,0.00597526664815077
