27,69,71,72,97,126,241,249,444,558,585,716,836,1034,1446,1463,1498,1509,1756,2051,2935,3092,3409,3449,3815,3962,4611,6018,6660,7525,7645,7948,7989,8055,8527,9232,10069,10291,10395,10408,10640,11024,11318,11551,11670,11823,11970,12394,12617,13405,14746,14942,15304,15496,15690,15816,15914,16829,16898,17354,19032,19101,19776,19797
7,12,44,92,111,191,224,240,476,556,583,915,1397,1422,1490,1671,1764,2033,2157,2423,2651,2878,3274,3839,4512,4779,6251,6773,7465,7519,7532,7553,7584,7688,8391,8479,9064,9638,9732,10165,10214,10370,10403,10488,10640,10794,10985,11098,11114,11165,11802,12873,13216,14988,15496,15667,15717,15938,15940,16046,17215,17615,19098,19149
26,29,71,112,232,322,393,436,437,448,464,470,732,735,852,988,1041,1131,1287,1423,1490,1508,1576,1631,2090,2214,2423,2762,3545,4168,4885,7478,7509,8291,9440,9456,9638,10152,10209,10394,10411,10464,10758,10769,10831,10863,11670,11802,11876,11941,12416,12541,12680,15310,15513,15631,15970,16219,17012,17654,18439,18828,19372,19859
22,65,91,97,293,336,377,585,675,692,954,1262,1443,1548,1694,1720,1745,1927,1991,2143,2431,2822,3266,4098,4539,4669,6825,7524,7533,7583,7629,7650,7811,8007,8219,8391,8991,9557,10016,10367,10368,10370,10397,10408,10516,11333,11433,11884,11887,12106,12149,12511,12617,13302,14497,14519,15580,15644,15834,15847,18876,19158,19893,19965
16,36,67,104,190,299,359,407,420,453,473,566,583,759,1212,1266,1295,1434,1575,1681,2264,2787,4266,4995,5203,6584,7450,7454,7469,7497,7512,7543,7591,7679,7695,7764,7793,7954,8329,9174,9632,10016,10196,10243,10315,10350,10464,10499,10502,11018,11137,11423,11495,12170,12240,13290,15579,15609,15959,15964,18388,18988,19136,19714
19,28,33,127,191,312,313,332,375,639,758,774,949,992,1148,1544,2139,2505,2543,2544,2778,2824,2993,3138,3644,3935,3967,5640,6776,7415,7444,7509,7661,7717,7743,7883,7932,8677,9805,10006,10174,10408,10541,10924,10973,11339,11551,11916,11941,12149,12570,12617,13405,14312,14921,15498,15540,15658,15716,16065,18977,18988,19158,19947
97,180,310,325,331,388,434,473,487,758,820,919,964,998,1538,1650,1678,1694,1829,1852,2431,3358,3431,4421,5038,5995,6982,7583,7637,8045,8279,8355,8480,8759,9986,10363,10469,10758,10769,10869,11049,11114,11165,11580,11677,11733,11789,12019,12088,12288,13333,13858,13983,14281,15231,15509,15709,15831,15866,18219,19019,19089,19158,19749
37,53,194,228,232,356,434,444,486,592,646,706,897,919,1254,1377,1906,2196,2198,2431,2505,3241,3275,3277,3935,4013,4210,4885,4968,6480,6684,7476,7713,7740,8130,9091,9111,9160,9942,10126,10155,10382,10403,10481,10489,10543,10712,10769,10794,11098,11208,12019,12187,12400,13268,14342,14486,15838,16208,17099,17707,19217,19546,19591
22,65,91,97,293,336,377,585,675,692,954,1262,1443,1548,1694,1720,1745,1927,1991,2143,2431,2822,3266,4098,4539,4669,6825,7524,7533,7583,7629,7650,7811,8007,8219,8391,8991,9557,10016,10367,10368,10370,10397,10408,10516,11333,11433,11884,11887,12106,12149,12511,12617,13302,14497,14519,15580,15644,15834,15847,18876,19158,19893,19965
16,36,67,104,190,299,359,407,420,453,473,566,583,759,1212,1266,1295,1434,1575,1681,2264,2787,4266,4995,5203,6584,7450,7454,7469,7497,7512,7543,7591,7679,7695,7764,7793,7954,8329,9174,9632,10016,10196,10243,10315,10350,10464,10499,10502,11018,11137,11423,11495,12170,12240,13290,15579,15609,15959,15964,18388,18988,19136,19714
19,28,33,127,191,312,313,332,375,639,758,774,949,992,1148,1544,2139,2505,2543,2544,2778,2824,2993,3138,3644,3935,3967,5640,6776,7415,7444,7509,7661,7717,7743,7883,7932,8677,9805,10006,10174,10408,10541,10924,10973,11339,11551,11916,11941,12149,12570,12617,13405,14312,14921,15498,15540,15658,15716,16065,18977,18988,19158,19947
97,180,310,325,331,388,434,473,487,758,820,919,964,998,1538,1650,1678,1694,1829,1852,2431,3358,3431,4421,5038,5995,6982,7583,7637,8045,8279,8355,8480,8759,9986,10363,10469,10758,10769,10869,11049,11114,11165,11580,11677,11733,11789,12019,12088,12288,13333,13858,13983,14281,15231,15509,15709,15831,15866,18219,19019,19089,19158,19749
37,53,194,228,232,356,434,444,486,592,646,706,897,919,1254,1377,1906,2196,2198,2431,2505,3241,3275,3277,3935,4013,4210,4885,4968,6480,6684,7476,7713,7740,8130,9091,9111,9160,9942,10126,10155,10382,10403,10481,10489,10543,10712,10769,10794,11098,11208,12019,12187,12400,13268,14342,14486,15838,16208,17099,17707,19217,19546,19591
22,65,91,97,293,336,377,585,675,692,954,1262,1443,1548,1694,1720,1745,1927,1991,2143,2431,2822,3266,4098,4539,4669,6825,7524,7533,7583,7629,7650,7811,8007,8219,8391,8991,9557,10016,10367,10368,10370,10397,10408,10516,11333,11433,11884,11887,12106,12149,12511,12617,13302,14497,14519,15580,15644,15834,15847,18876,19158,19893,19965
16,36,67,104,190,299,359,407,420,453,473,566,583,759,1212,1266,1295,1434,1575,1681,2264,2787,4266,4995,5203,6584,7450,7454,7469,7497,7512,7543,7591,7679,7695,7764,7793,7954,8329,9174,9632,10016,10196,10243,10315,10350,10464,10499,10502,11018,11137,11423,11495,12170,12240,13290,15579,15609,15959,15964,18388,18988,19136,19714
19,28,33,127,191,312,313,332,375,639,758,774,949,992,1148,1544,2139,2505,2543,2544,2778,2824,2993,3138,3644,3935,3967,5640,6776,7415,7444,7509,7661,7717,7743,7883,7932,8677,9805,10006,10174,10408,10541,10924,10973,11339,11551,11916,11941,12149,12570,12617,13405,14312,14921,15498,15540,15658,15716,16065,18977,18988,19158,19947
97,180,310,325,331,388,434,473,487,758,820,919,964,998,1538,1650,1678,1694,1829,1852,2431,3358,3431,4421,5038,5995,6982,7583,7637,8045,8279,8355,8480,8759,9986,10363,10469,10758,10769,10869,11049,11114,11165,11580,11677,11733,11789,12019,12088,12288,13333,13858,13983,14281,15231,15509,15709,15831,15866,18219,19019,19089,19158,19749
37,53,194,228,232,356,434,444,486,592,646,706,897,919,1254,1377,1906,2196,2198,2431,2505,3241,3275,3277,3935,4013,4210,4885,4968,6480,6684,7476,7713,7740,8130,9091,9111,9160,9942,10126,10155,10382,10403,10481,10489,10543,10712,10769,10794,11098,11208,12019,12187,12400,13268,14342,14486,15838,16208,17099,17707,19217,19546,19591
