440,67,716,715,296,120,840,299,300,301,960,689,838,816,225,903,403,888,560,900,460,320,830,826,104,239,160,719,857,642,263,380,260,735,819,240,513,740,184,423,924,720,180,361,280,860,580,420,820,607
440,67,716,715,296,120,840,299,300,301,960,689,838,816,225,903,403,888,560,900,460,320,830,826,104,239,160,719,857,642,263,380,260,735,819,240,513,740,184,423,924,720,180,361,280,860,580,420,820,607
440,67,716,715,296,120,840,299,300,301,960,689,838,816,225,903,403,888,560,900,460,320,830,826,104,239,160,719,857,642,263,380,260,735,819,240,513,740,184,423,924,720,180,361,280,860,580,420,820,607
440,67,716,715,296,120,840,299,300,301,960,689,838,816,225,903,403,888,560,900,460,320,830,826,104,239,160,719,857,642,263,380,260,735,819,240,513,740,184,423,924,720,180,361,280,860,580,420,820,607
0,680,807,921,580,440,444,860,679,931,60,458,460,463,700,49,958,320,960,810,431,376,140,648,131,840,880,884,914,120,595,420,820,423,99,429,92,600,39,380,520,26,263,764,733,980,33,740,256,260
147,840,960,120,402,711,171,52,350,108,459,180,415,59,60,618,899,213,420,690,803,905,860,823,684,810,200,820,336,432,916,100,240,780,480,265,260,511,760,718,980,532,491,162,726,591,540,720,164,126
0,340,912,680,197,920,805,600,690,60,460,561,53,560,301,220,420,419,100,380,860,140,160,874,129,840,877,360,882,400,610,893,412,900,473,40,800,262,980,520,240,32,20,540,521,480,537,273,765,248
0,200,80,580,440,800,320,680,940,60,220,460,560,780,960,700,820,340,420,640,380,140,160,880,620,360,400,120,840,660,180,900,600,100,40,37,860,980,240,500,20,280,540,480,767,520,760,720,740,260
0,620,400,401,120,885,600,418,420,909,88,435,580,440,940,460,560,51,744,956,138,860,260,277,757,280,240,721,720,300,707,219,214,320,674,180,175,352,656,863,957,743,959,505,480,20,481,493,508,960
0,820,340,680,920,200,80,380,700,940,60,220,460,226,233,960,190,40,822,100,640,151,140,634,373,134,160,161,880,120,840,888,180,900,420,600,301,860,534,250,540,500,23,520,760,280,740,20,720,980
0,740,271,780,230,221,794,215,799,280,200,820,173,139,120,885,105,100,920,189,295,300,700,520,500,498,480,560,460,457,447,576,421,420,400,640,644,352,340,678,682,689,68,941,256,3,8,965,960,20
267,437,80,77,440,581,580,693,698,60,220,947,785,780,715,297,200,919,197,333,645,648,363,160,393,623,360,40,840,181,900,676,420,339,680,594,106,717,860,990,31,246,531,260,500,262,540,772,477,480
628,673,820,592,430,680,80,808,803,320,66,940,564,700,459,789,560,220,93,44,823,419,640,380,149,648,650,391,159,160,880,360,400,116,840,660,407,600,340,420,781,375,740,779,532,967,760,280,37,477
0,840,400,120,960,40,300,780,660,560,460,220,180,700,60,940,900,600,100,320,800,420,860,820,440,580,340,80,200,920,360,880,680,240,480,980,760,20,500,140,260,160,520,280,740,540,640,720,620,380
0,840,400,120,960,40,300,780,660,560,460,220,180,700,60,940,900,600,100,320,800,420,860,820,440,580,340,80,200,920,360,880,680,240,480,980,760,20,500,140,260,160,520,280,740,540,640,720,620,380
0,840,400,120,960,40,300,780,660,560,460,220,180,700,60,940,900,600,100,320,800,420,860,820,440,580,340,80,200,920,360,880,680,240,480,980,760,20,500,140,260,160,520,280,740,540,640,720,620,380
0,840,400,120,960,40,300,780,660,560,460,220,180,700,60,940,900,600,100,320,800,420,860,820,440,580,340,80,200,920,360,880,680,240,480,980,760,20,500,140,260,160,520,280,740,540,640,720,620,380
0,840,400,120,960,40,300,780,660,560,460,220,180,700,60,940,900,600,100,320,800,420,860,820,440,580,340,80,200,920,360,880,680,240,480,980,760,20,500,140,260,160,520,280,740,540,640,720,620,380
0,620,400,401,120,885,600,418,420,909,88,435,580,440,940,460,560,51,744,956,138,860,260,277,757,280,240,721,720,300,707,219,214,320,674,180,175,352,656,863,957,743,959,505,480,20,481,493,508,960
0,820,340,680,920,200,80,380,700,940,60,220,460,226,233,960,190,40,822,100,640,151,140,634,373,134,160,161,880,120,840,888,180,900,420,600,301,860,534,250,540,500,23,520,760,280,740,20,720,980
0,740,271,780,230,221,794,215,799,280,200,820,173,139,120,885,105,100,920,189,295,300,700,520,500,498,480,560,460,457,447,576,421,420,400,640,644,352,340,678,682,689,68,941,256,3,8,965,960,20
267,437,80,77,440,581,580,693,698,60,220,947,785,780,715,297,200,919,197,333,645,648,363,160,393,623,360,40,840,181,900,676,420,339,680,594,106,717,860,990,31,246,531,260,500,262,540,772,477,480
628,673,820,592,430,680,80,808,803,320,66,940,564,700,459,789,560,220,93,44,823,419,640,380,149,648,650,391,159,160,880,360,400,116,840,660,407,600,340,420,781,375,740,779,532,967,760,280,37,477
0,620,400,401,120,885,600,418,420,909,88,435,580,440,940,460,560,51,744,956,138,860,260,277,757,280,240,721,720,300,707,219,214,320,674,180,175,352,656,863,957,743,959,505,480,20,481,493,508,960
0,820,340,680,920,200,80,380,700,940,60,220,460,226,233,960,190,40,822,100,640,151,140,634,373,134,160,161,880,120,840,888,180,900,420,600,301,860,534,250,540,500,23,520,760,280,740,20,720,980
0,740,271,780,230,221,794,215,799,280,200,820,173,139,120,885,105,100,920,189,295,300,700,520,500,498,480,560,460,457,447,576,421,420,400,640,644,352,340,678,682,689,68,941,256,3,8,965,960,20
267,437,80,77,440,581,580,693,698,60,220,947,785,780,715,297,200,919,197,333,645,648,363,160,393,623,360,40,840,181,900,676,420,339,680,594,106,717,860,990,31,246,531,260,500,262,540,772,477,480
628,673,820,592,430,680,80,808,803,320,66,940,564,700,459,789,560,220,93,44,823,419,640,380,149,648,650,391,159,160,880,360,400,116,840,660,407,600,340,420,781,375,740,779,532,967,760,280,37,477
0,840,400,120,960,40,300,780,660,560,460,220,180,700,60,940,900,600,100,320,800,420,860,820,440,580,340,80,200,920,360,880,680,240,480,980,760,20,500,140,260,160,520,280,740,540,640,720,620,380
0,840,400,120,960,40,300,780,660,560,460,220,180,700,60,940,900,600,100,320,800,420,860,820,440,580,340,80,200,920,360,880,680,240,480,980,760,20,500,140,260,160,520,280,740,540,640,720,620,380
0,840,400,120,960,40,300,780,660,560,460,220,180,700,60,940,900,600,100,320,800,420,860,820,440,580,340,80,200,920,360,880,680,240,480,980,760,20,500,140,260,160,520,280,740,540,640,720,620,380
0,840,400,120,960,40,300,780,660,560,460,220,180,700,60,940,900,600,100,320,800,420,860,820,440,580,340,80,200,920,360,880,680,240,480,980,760,20,500,140,260,160,520,280,740,540,640,720,620,380
0,840,400,120,960,40,300,780,660,560,460,220,180,700,60,940,900,600,100,320,800,420,860,820,440,580,340,80,200,920,360,880,680,240,480,980,760,20,500,140,260,160,520,280,740,540,640,720,620,380
0,620,400,401,120,885,600,418,420,909,88,435,580,440,940,460,560,51,744,956,138,860,260,277,757,280,240,721,720,300,707,219,214,320,674,180,175,352,656,863,957,743,959,505,480,20,481,493,508,960
0,820,340,680,920,200,80,380,700,940,60,220,460,226,233,960,190,40,822,100,640,151,140,634,373,134,160,161,880,120,840,888,180,900,420,600,301,860,534,250,540,500,23,520,760,280,740,20,720,980
0,620,400,401,120,885,600,418,420,909,88,435,580,440,940,460,560,51,744,956,138,860,260,277,757,280,240,721,720,300,707,219,214,320,674,180,175,352,656,863,957,743,959,505,480,20,481,493,508,960
0,620,400,401,120,885,600,418,420,909,88,435,580,440,940,460,560,51,744,956,138,860,260,277,757,280,240,721,720,300,707,219,214,320,674,180,175,352,656,863,957,743,959,505,480,20,481,493,508,960
0,820,340,680,920,200,80,380,700,940,60,220,460,226,233,960,190,40,822,100,640,151,140,634,373,134,160,161,880,120,840,888,180,900,420,600,301,860,534,250,540,500,23,520,760,280,740,20,720,980
0,740,271,780,230,221,794,215,799,280,200,820,173,139,120,885,105,100,920,189,295,300,700,520,500,498,480,560,460,457,447,576,421,420,400,640,644,352,340,678,682,689,68,941,256,3,8,965,960,20
267,437,80,77,440,581,580,693,698,60,220,947,785,780,715,297,200,919,197,333,645,648,363,160,393,623,360,40,840,181,900,676,420,339,680,594,106,717,860,990,31,246,531,260,500,262,540,772,477,480
628,673,820,592,430,680,80,808,803,320,66,940,564,700,459,789,560,220,93,44,823,419,640,380,149,648,650,391,159,160,880,360,400,116,840,660,407,600,340,420,781,375,740,779,532,967,760,280,37,477
0,620,400,401,120,885,600,418,420,909,88,435,580,440,940,460,560,51,744,956,138,860,260,277,757,280,240,721,720,300,707,219,214,320,674,180,175,352,656,863,957,743,959,505,480,20,481,493,508,960
0,820,340,680,920,200,80,380,700,940,60,220,460,226,233,960,190,40,822,100,640,151,140,634,373,134,160,161,880,120,840,888,180,900,420,600,301,860,534,250,540,500,23,520,760,280,740,20,720,980
0,740,271,780,230,221,794,215,799,280,200,820,173,139,120,885,105,100,920,189,295,300,700,520,500,498,480,560,460,457,447,576,421,420,400,640,644,352,340,678,682,689,68,941,256,3,8,965,960,20
267,437,80,77,440,581,580,693,698,60,220,947,785,780,715,297,200,919,197,333,645,648,363,160,393,623,360,40,840,181,900,676,420,339,680,594,106,717,860,990,31,246,531,260,500,262,540,772,477,480
628,673,820,592,430,680,80,808,803,320,66,940,564,700,459,789,560,220,93,44,823,419,640,380,149,648,650,391,159,160,880,360,400,116,840,660,407,600,340,420,781,375,740,779,532,967,760,280,37,477
120,0,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,657,656,655,654,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643
820,0,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,657,684,656,654,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644
60,440,0,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,659,686,658,656,628,629,630,631,632,633,634,635,636,637,638,639,640,657,641,643,644
0,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,657,685,656,654,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644
240,0,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,658,657,656,655,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644
