27,30,106,204,350,437,534,556,601,638,644,734,768,810,859,908,913,967,1007,1114,1151,1160,1189,1205,1260,1263,1313,1409,1563,1570,1608,1680,1881,2005,2208,2405,3005,6903,7000,7202,7406,7500,7700,8105,8409,8681,8784,8806,8814,8845,8904,9001,9002,9082,9106,9123,9188,9349,9405,9410,9491,9549,9620,9778
2,11,57,101,201,226,231,320,349,352,357,466,510,523,620,649,668,718,813,842,852,1062,1064,1067,1103,1152,1206,1310,1409,1421,1600,1707,1906,1908,2001,2008,2013,2405,2500,2504,3501,3601,4401,5500,6600,7706,7711,7808,8384,8701,8772,8861,9029,9109,9117,9154,9166,9201,9316,9388,9663,9664,9674,9800
77,79,122,129,170,176,180,231,242,250,303,359,368,412,456,507,551,582,712,850,864,901,904,1000,1037,1052,1068,1165,1300,1501,1589,1672,1809,2302,2400,2507,2701,2709,3101,3601,7402,7601,7911,8004,8006,8307,8607,8802,8873,8886,8922,9001,9003,9049,9063,9161,9274,9504,9553,9576,9615,9708,9913,9947
65,67,82,105,206,253,283,360,384,476,508,529,673,700,701,707,779,806,823,966,1002,1039,1087,1148,1217,1254,1303,1317,1375,1402,1416,1579,1610,1614,1700,1707,1801,1817,2204,2403,2503,2907,3007,3103,7402,7601,8103,8205,8465,8517,8582,8671,8702,8705,9045,9072,9135,9138,9251,9314,9645,9769,9909,9916
67,201,205,227,258,314,385,427,433,456,583,662,807,837,939,972,1068,1109,1120,1368,1400,1405,1416,1420,1716,1815,1909,2103,2104,2205,2302,2307,2401,3000,6100,6201,7300,7302,7402,8009,8209,8506,8708,8784,8813,8927,8982,9066,9112,9170,9181,9213,9331,9359,9418,9470,9750,9751,9762,9814,9863,9868,9954,9974
100,123,226,290,313,359,454,460,546,603,701,702,707,717,727,804,823,853,903,910,947,1000,1056,1102,1130,1168,1188,1260,1468,1603,1616,1816,2306,2308,2309,2310,2508,7912,8001,8101,8105,8507,8510,8606,8701,8774,8912,8985,8987,9102,9114,9223,9244,9249,9305,9327,9444,9447,9459,9496,9610,9807,9915,9963
30,83,151,235,261,266,500,608,623,830,855,878,946,1001,1031,1079,1150,1169,1265,1318,1347,1586,1900,1901,2000,2207,2300,2305,2706,6901,7400,7403,7502,7910,8285,8584,8614,8701,8712,8757,8800,8803,8809,8862,8945,9079,9100,9102,9128,9180,9300,9314,9402,9412,9707,9725,9736,9789,9800,9811,9905,9914,9919,9963
163,186,202,214,304,313,400,513,537,542,565,566,601,608,661,701,753,762,765,772,827,829,877,913,919,938,978,1007,1021,1089,1106,1164,1351,1456,1884,2003,2209,2308,2501,2804,2908,3002,3302,7507,7610,7910,8478,8510,8603,8765,8768,9180,9204,9256,9362,9406,9409,9416,9500,9501,9635,9804,9935,9979
125,133,140,300,302,307,364,367,402,403,407,460,471,509,663,808,812,859,951,1000,1037,1100,1200,1226,1253,1259,1319,1403,1422,1425,1528,1600,1901,2402,2504,3000,6804,7103,7204,7604,7700,7801,7804,8000,8300,8313,8503,8766,8907,8947,9000,9061,9075,9125,9165,9209,9257,9339,9412,9666,9707,9728,9759,9861
6,25,84,102,254,309,321,322,424,431,551,607,702,704,714,912,943,1022,1042,1147,1179,1185,1268,1382,1412,1503,1712,1805,1814,1975,2302,2400,2700,2701,2705,2906,3103,4200,6902,7884,8110,8459,8587,8717,8902,8960,8976,9010,9203,9305,9307,9308,9411,9460,9522,9543,9605,9607,9756,9788,9801,9926,9950,9958
0,22,80,94,104,135,208,250,300,311,352,381,389,423,587,602,616,640,656,678,705,716,804,815,822,825,848,1123,1124,1154,1208,1302,1303,1704,2305,2406,2604,3201,6801,7500,7606,8002,8064,8472,8665,8805,9003,9062,9101,9107,9114,9177,9181,9205,9347,9373,9472,9576,9612,9638,9790,9853,9918,9940
43,68,76,127,132,190,201,225,361,419,424,479,605,642,711,828,866,871,907,949,1007,1014,1037,1120,1221,1270,1366,1404,1509,1600,1602,1608,1782,1809,1873,1966,1982,2113,2408,3102,3800,4201,4302,7001,7602,7709,8076,8472,8475,8802,9002,9111,9118,9248,9346,9367,9404,9506,9680,9691,9752,9772,9841,9923
35,88,107,333,474,475,485,505,516,521,563,667,701,763,936,944,973,1041,1075,1147,1175,1200,1216,1221,1334,1428,1501,1563,1569,1710,1807,2000,2203,2204,2403,2510,2606,2710,3301,3600,4502,4700,7704,8105,8500,8661,8770,8887,8954,8960,9221,9347,9376,9454,9520,9550,9705,9720,9768,9773,9814,9912,9919,9986
23,64,103,120,162,406,432,452,502,503,549,562,600,612,652,708,760,801,809,834,842,905,924,1109,1114,1217,1417,1463,1513,1588,1806,1811,1903,1918,2105,2300,2308,2700,2802,7200,8177,8400,8874,9000,9107,9153,9203,9222,9251,9300,9310,9367,9380,9401,9418,9528,9602,9616,9700,9806,9914,9925,9930,9967
23,28,133,157,220,238,301,332,356,492,541,552,708,806,811,816,823,939,1003,1017,1025,1065,1066,1111,1112,1166,1206,1217,1220,1400,1406,1607,1701,1712,2013,2103,2109,2302,2400,2811,7400,7600,7603,8309,8409,8500,8683,8901,8902,8927,8981,9079,9123,9205,9214,9315,9352,9458,9503,9522,9523,9620,9714,9957
256,281,319,346,571,773,810,829,833,1015,1022,1054,1062,1064,1104,1119,1121,1143,1165,1226,1426,1509,1565,1606,1708,1900,2001,2012,2100,2508,2702,2703,2801,6400,6702,7001,7004,7106,7401,8081,8584,8700,8714,8771,8874,8911,9000,9067,9332,9348,9400,9407,9419,9500,9591,9623,9704,9711,9722,9760,9883,9901,9928,9943
100,105,129,306,321,364,406,410,556,615,623,748,813,834,840,876,917,925,927,989,1000,1017,1043,1185,1230,1261,1303,1509,1512,1604,1605,1712,1713,1809,2011,2102,2304,2501,2700,3601,4200,5000,6100,6801,7302,8278,8505,8600,8701,8720,8804,8848,8915,9030,9189,9204,9280,9304,9507,9535,9564,9590,9819,9829
16,20,100,313,373,454,504,731,766,912,942,947,1005,1024,1119,1166,1270,1309,1328,1402,1404,1504,1616,1771,1813,1912,1973,2178,2604,2701,2704,2800,2901,3400,3602,3800,6904,8004,8300,8601,8602,8806,8961,8973,9002,9006,9166,9200,9201,9345,9349,9354,9389,9402,9422,9468,9484,9571,9722,9800,9801,9847,9868,9931
250,302,457,554,601,659,670,700,701,702,728,767,806,857,962,1036,1062,1119,1134,1173,1222,1231,1320,1355,1372,1471,1480,1603,1700,1723,1806,1909,2114,2501,2505,2612,7702,7910,8176,8305,8307,8400,8401,8512,8558,8769,9033,9057,9109,9123,9228,9275,9307,9350,9500,9512,9642,9668,9714,9722,9802,9836,9864,9961
7,117,118,125,165,228,255,306,344,357,500,522,525,526,615,635,703,712,776,811,946,972,1120,1163,1301,1401,1415,1419,1463,1682,1710,1718,1801,1910,2006,2007,2100,2400,2803,3105,3300,6703,7602,7974,8000,8107,8303,8554,8946,9006,9083,9103,9111,9118,9319,9355,9389,9489,9552,9584,9630,9667,9747,9772
21,88,102,200,210,283,364,376,442,469,555,686,736,804,811,843,912,918,1025,1045,1056,1059,1161,1185,1188,1222,1248,1270,1325,1375,1417,1481,1507,1517,1520,1522,1803,1901,1910,2000,2201,2313,2500,2509,7101,7202,7504,8369,8404,8418,8507,8703,8802,8902,8973,9104,9156,9304,9356,9563,9584,9708,9746,9851
4,30,168,239,332,367,381,400,420,430,453,527,535,615,668,683,723,735,758,777,801,830,900,906,942,963,968,969,1010,1221,1224,1414,1419,1501,1580,1607,1618,1909,2305,2407,2500,2802,3105,6000,7702,8004,8289,8413,8414,8501,8661,8669,8801,8811,8992,9222,9387,9409,9431,9521,9559,9604,9607,9852
16,190,222,316,408,439,491,516,585,655,673,740,808,819,856,860,923,1001,1004,1036,1047,1100,1123,1186,1286,1310,1311,1522,1554,1568,1608,1900,1901,2010,2302,2602,2803,3301,7103,7500,7679,7702,7800,8201,8206,8209,8284,8602,8667,8668,8685,8808,8901,9201,9224,9401,9454,9501,9508,9604,9665,9748,9826,9859
0,50,110,233,253,316,331,336,338,361,525,607,660,714,789,957,977,1009,1069,1152,1304,1317,1350,1400,1402,1501,1574,1779,1805,1814,2011,2080,2101,2504,2606,2607,3005,4900,7302,8109,8604,8701,8717,8769,8929,9002,9003,9006,9078,9127,9253,9300,9441,9542,9559,9607,9611,9682,9852,9890,9900,9905,9912,9946
1,24,90,186,258,323,343,356,400,415,432,500,533,638,802,848,937,954,974,1061,1103,1112,1128,1140,1320,1332,1400,1463,1605,1708,1806,2178,2603,2608,2903,3100,7906,7908,8204,8574,8587,8707,8719,8772,9003,9009,9018,9201,9366,9406,9413,9424,9469,9553,9616,9647,9691,9700,9704,9827,9829,9887,9908,9911
44,123,200,253,301,304,350,401,413,421,451,456,500,504,604,642,714,955,1028,1048,1069,1302,1419,1430,1580,1670,1675,1801,1875,2301,2303,2307,2311,2901,7408,8101,8105,8201,8503,8600,8601,8673,8707,8747,8751,8784,8901,8905,8913,8961,8989,9017,9046,9214,9220,9311,9386,9449,9508,9524,9655,9732,9870,9900
3,88,99,143,205,207,215,228,250,318,322,360,436,522,533,616,620,642,667,712,795,801,826,842,1016,1058,1084,1108,1121,1152,1249,1320,1329,1609,1711,1800,1913,2011,2103,2210,2215,2303,2505,5600,7601,8306,8403,8580,8601,8602,8802,8810,8814,8815,8876,8918,9104,9113,9556,9559,9571,9613,9693,9801
