15,41,46,71,104,127,159,163,174,179,211,221,242,256,260,300,303,320,345,381,386,390,400,426,434,440,444,480,491,495,511,527,544,565,568,578,581,613,625,636,638,647,657,678,686,708,718,733,740,766
38,43,48,104,118,120,127,156,192,218,236,242,256,294,300,304,315,345,355,357,369,374,400,408,417,452,470,483,490,500,524,538,544,568,578,581,597,627,636,639,657,663,669,678,707,710,713,744,751,773
13,38,48,71,103,153,173,186,192,202,211,232,262,275,294,300,311,330,355,362,397,408,413,416,428,434,480,483,495,516,526,541,578,585,591,594,608,630,633,652,665,668,679,687,690,711,719,733,741,766
41,46,99,104,117,120,152,159,162,211,221,229,242,264,294,300,304,314,316,358,362,374,383,388,396,408,441,455,491,499,513,524,530,537,544,568,581,602,611,634,636,650,669,679,682,685,704,719,739,773
15,46,71,104,120,155,163,174,208,215,246,255,289,294,300,332,340,343,354,362,374,408,413,426,456,461,471,480,496,501,516,523,541,554,558,567,575,591,594,634,636,648,657,682,693,708,716,733,742,772
43,77,100,104,147,155,187,208,220,232,242,245,256,297,302,321,343,351,359,374,384,397,434,446,456,482,489,495,501,524,541,553,556,564,571,595,603,622,635,652,661,667,686,692,697,712,733,743,746,766
41,71,75,93,134,147,155,200,209,215,248,257,263,266,270,300,317,331,371,400,408,414,430,434,446,452,467,489,496,509,525,541,544,556,575,581,605,608,611,619,624,650,658,679,690,697,713,733,738,743
37,43,99,105,145,159,180,192,202,232,239,242,275,289,294,318,328,330,362,371,383,388,408,428,443,453,462,479,493,496,511,529,542,554,574,592,607,609,614,636,653,657,667,679,687,690,704,734,736,744
15,42,46,72,93,105,152,160,172,174,211,242,264,285,289,294,300,304,358,383,396,399,408,416,428,446,457,482,490,524,526,544,556,564,579,581,595,603,634,636,639,652,678,682,685,716,733,738,741,774
15,46,71,90,92,132,153,164,207,215,227,247,258,265,289,294,298,300,330,346,359,380,396,399,416,428,462,474,481,494,513,525,544,552,566,595,607,611,626,652,659,669,685,694,704,709,717,742,749,767
43,77,100,104,147,155,187,208,220,232,242,245,256,297,302,321,343,351,359,374,384,397,434,446,456,482,489,495,501,524,541,553,556,564,571,595,603,622,635,652,661,667,686,692,697,712,733,743,746,766
41,71,75,93,134,147,155,200,209,215,248,257,263,266,270,300,317,331,371,400,408,414,430,434,446,452,467,489,496,509,525,541,544,556,575,581,605,608,611,619,624,650,658,679,690,697,713,733,738,743
37,43,99,105,145,159,180,192,202,232,239,242,275,289,294,318,328,330,362,371,383,388,408,428,443,453,462,479,493,496,511,529,542,554,574,592,607,609,614,636,653,657,667,679,687,690,704,734,736,744
15,42,46,72,93,105,152,160,172,174,211,242,264,285,289,294,300,304,358,383,396,399,408,416,428,446,457,482,490,524,526,544,556,564,579,581,595,603,634,636,639,652,678,682,685,716,733,738,741,774
15,46,71,90,92,132,153,164,207,215,227,247,258,265,289,294,298,300,330,346,359,380,396,399,416,428,462,474,481,494,513,525,544,552,566,595,607,611,626,652,659,669,685,694,704,709,717,742,749,767
13,38,71,75,127,147,163,215,228,239,263,270,272,285,303,317,321,358,362,371,383,400,408,416,434,454,458,478,491,497,541,544,555,564,574,580,595,614,624,634,656,663,666,678,685,697,711,743,751,774
15,36,38,71,103,118,127,178,189,220,244,258,263,289,294,298,303,356,368,377,383,386,390,408,427,456,472,482,486,502,522,537,544,551,574,581,585,595,603,608,618,639,657,681,689,694,708,743,746,767
41,65,71,77,103,147,155,190,200,208,215,262,288,294,301,331,354,362,368,371,384,408,425,444,456,462,488,495,513,526,543,558,566,575,580,606,612,624,637,651,657,663,669,678,682,708,717,742,751,773
15,36,38,71,105,127,159,201,208,232,245,262,293,300,304,327,354,362,369,371,400,408,435,444,457,469,483,490,499,523,529,537,545,553,575,591,598,614,636,650,652,662,676,679,687,709,717,733,742,766
37,43,99,105,148,174,180,192,200,211,215,269,273,290,293,331,340,351,362,371,383,408,444,453,456,462,468,482,499,522,541,545,553,564,567,579,585,601,626,636,638,650,652,659,690,711,723,737,745,749
15,41,46,71,104,127,159,163,174,179,211,221,242,256,260,300,303,320,345,381,386,390,400,426,434,440,444,480,491,495,511,527,544,565,568,578,581,613,625,636,638,647,657,678,686,708,718,733,740,766
38,43,48,104,118,120,127,156,192,218,236,242,256,294,300,304,315,345,355,357,369,374,400,408,417,452,470,483,490,500,524,538,544,568,578,581,597,627,636,639,657,663,669,678,707,710,713,744,751,773
13,38,48,71,103,153,173,186,192,202,211,232,262,275,294,300,311,330,355,362,397,408,413,416,428,434,480,483,495,516,526,541,578,585,591,594,608,630,633,652,665,668,679,687,690,711,719,733,741,766
41,46,99,104,117,120,152,159,162,211,221,229,242,264,294,300,304,314,316,358,362,374,383,388,396,408,441,455,491,499,513,524,530,537,544,568,581,602,611,634,636,650,669,679,682,685,704,719,739,773
15,46,71,104,120,155,163,174,208,215,246,255,289,294,300,332,340,343,354,362,374,408,413,426,456,461,471,480,496,501,516,523,541,554,558,567,575,591,594,634,636,648,657,682,693,708,716,733,742,772
15,46,71,104,117,127,174,177,191,211,221,242,245,260,291,294,300,303,312,370,383,386,390,401,408,427,444,456,461,481,495,525,529,544,563,567,574,578,625,636,638,648,657,665,687,708,718,733,744,766
15,38,43,48,118,120,127,159,192,206,209,218,256,267,299,302,315,322,345,359,369,377,400,408,412,417,452,470,483,491,512,522,538,544,558,574,581,607,612,636,654,666,669,685,707,717,732,737,743,773
15,38,47,71,91,120,155,172,177,190,208,245,262,271,285,294,304,328,354,362,370,386,399,408,416,428,434,453,488,495,502,539,541,564,575,578,581,601,608,624,639,654,663,678,686,697,712,737,745,751
41,46,65,99,104,146,152,187,190,200,211,262,272,304,314,316,320,354,362,368,386,399,408,444,461,468,484,502,508,513,544,553,566,574,580,596,605,611,635,637,657,669,677,679,687,709,717,734,742,773
40,46,71,89,104,147,155,162,208,217,221,232,242,262,293,300,302,312,354,359,379,397,400,440,445,455,459,480,491,495,525,528,538,546,558,568,578,608,610,628,637,648,663,679,682,713,737,745,751,771
15,46,71,104,117,127,174,177,191,211,221,242,245,260,291,294,300,303,312,370,383,386,390,401,408,427,444,456,461,481,495,525,529,544,563,567,574,578,625,636,638,648,657,665,687,708,718,733,744,766
15,38,43,48,118,120,127,159,192,206,209,218,256,267,299,302,315,322,345,359,369,377,400,408,412,417,452,470,483,491,512,522,538,544,558,574,581,607,612,636,654,666,669,685,707,717,732,737,743,773
15,38,47,71,91,120,155,172,177,190,208,245,262,271,285,294,304,328,354,362,370,386,399,408,416,428,434,453,488,495,502,539,541,564,575,578,581,601,608,624,639,654,663,678,686,697,712,737,745,751
41,46,65,99,104,146,152,187,190,200,211,262,272,304,314,316,320,354,362,368,386,399,408,444,461,468,484,502,508,513,544,553,566,574,580,596,605,611,635,637,657,669,677,679,687,709,717,734,742,773
40,46,71,89,104,147,155,162,208,217,221,232,242,262,293,300,302,312,354,359,379,397,400,440,445,455,459,480,491,495,525,528,538,546,558,568,578,608,610,628,637,648,663,679,682,713,737,745,751,771
