11,14,44,45,46,63,92,98,124,128,132,135,181,189,232,239,247,261,266,272,284,289,327,329,343,362,400,408,423,436,441,481,511,543,564,574,577,580,584,606,636,637,638,679,713,734,741,747,765,770
14,38,42,44,46,67,69,92,103,118,119,123,162,181,187,209,228,259,260,266,272,276,300,326,359,372,379,401,403,408,416,453,455,540,552,581,585,602,606,622,624,634,638,651,681,686,741,747,770,776
12,17,44,45,46,63,71,99,103,128,132,146,150,156,164,174,247,259,266,270,272,289,292,300,329,340,372,390,408,413,427,436,452,512,544,580,581,602,608,610,632,651,667,681,741,750,764,769,770,776
14,35,37,43,45,46,69,91,103,124,128,145,153,181,191,203,217,230,232,247,269,272,300,321,326,329,340,345,362,398,427,436,450,455,511,518,527,563,576,582,623,634,649,681,686,693,736,741,751,770
12,17,35,37,38,44,45,64,65,70,91,128,135,204,243,247,266,277,284,289,294,298,300,372,380,386,399,408,425,445,451,482,512,527,530,543,551,574,608,624,638,651,660,676,682,741,749,764,766,770
14,40,45,46,92,98,99,100,122,124,154,191,207,215,231,261,270,272,292,294,299,313,326,345,354,357,370,384,408,431,436,461,481,512,519,526,543,573,576,602,605,626,635,679,680,690,691,741,770,771
14,40,42,45,103,118,119,123,126,130,175,178,181,182,187,189,212,215,239,248,260,264,269,292,298,299,316,318,321,357,369,401,403,408,442,455,481,517,546,577,594,597,606,622,634,636,681,716,741,745
12,14,40,44,45,46,71,73,99,103,121,124,128,132,146,156,162,203,204,210,233,235,238,244,258,261,270,272,289,292,299,321,345,351,390,406,427,442,462,515,555,573,574,608,676,680,681,688,716,769
14,37,44,45,71,103,118,122,128,129,153,177,182,203,229,232,233,260,261,265,266,267,269,300,305,313,321,326,328,329,345,349,370,405,413,427,442,515,551,574,599,632,635,652,655,667,676,681,745,769
11,14,40,44,45,70,92,94,103,123,178,179,182,189,204,232,258,264,265,269,270,272,294,315,321,345,380,384,403,408,413,427,442,445,464,490,512,530,543,544,597,635,652,667,676,679,682,742,764,769
