1.0,0.8435,1.0,0.82775,0.020184947177767754
1.0,0.8365,1.0,0.81625,0.020520774647593498
1.0,0.8335,1.0,0.8125,0.020909303799271584
1.0,0.841,1.0,0.82,0.02035159431397915
1.0,0.846,1.0,0.83475,0.020382994785904884
1.0,0.8435,1.0,0.80775,0.022424153983592987
1.0,0.8365,1.0,0.79675,0.02219977416098118
1.0,0.8335,1.0,0.80175,0.023021835833787918
1.0,0.841,1.0,0.81475,0.02256978489458561
1.0,0.846,1.0,0.80375,0.02210395596921444
