109,140,217,219,244,268,303,318,362,424,547,590,657,719,779,861,884,998,1033,1306,1346,1372,1563,1565,1981,2084,2119,2167,2243,2302,2415,2420,2426,2455,2794,2804,3008,3234,3271,3388,3500,3609,3699,3701,3935,4028,4157,4168,4175,4395,4493,4562,4578,4651,4697,4728,4799,4973,5275,5382,5427,5622,5756,5801
131,301,312,318,333,337,381,419,432,456,546,547,660,719,731,772,830,861,933,1042,1072,1127,1161,1178,1205,1273,1324,1492,1815,2143,2153,2243,2439,2451,2525,2762,2830,2840,2899,2977,3022,3182,3500,3502,3602,3715,3725,3882,4116,4175,4221,4348,4350,4362,4390,4424,4425,4613,4754,5155,5339,5399,5404,5420
36,53,112,142,156,219,324,333,337,425,429,482,503,590,601,657,708,808,877,994,1044,1266,1361,1400,1494,1673,1767,1862,1879,1900,2200,2302,2448,2478,2501,2660,2753,2804,2807,2945,2991,3108,3234,3502,3508,3605,3725,3748,4013,4027,4036,4050,4413,4585,4697,4819,4944,5034,5155,5186,5207,5548,5562,5665
37,103,244,268,324,365,381,413,471,485,606,640,659,696,799,857,1106,1494,1613,1668,1706,1862,2084,2324,2447,2455,2482,2692,2700,2776,2805,2861,2879,2885,3182,3194,3218,3240,3320,3350,3361,3489,3502,3548,3594,3722,4483,4629,4728,4860,4942,4962,5021,5207,5235,5249,5257,5274,5339,5389,5427,5546,5742,5927
34,124,280,292,301,362,424,463,471,474,563,579,640,851,856,989,994,1111,1178,1230,1264,1293,1494,1648,1654,2000,2054,2086,2130,2167,2218,2415,2588,2710,2832,3011,3191,3215,3257,3359,3514,3544,3687,3869,3976,4440,4514,4684,4697,4749,4866,4927,5049,5060,5133,5155,5207,5251,5643,5684,5800,5801,5815,5897
170,321,425,530,535,720,730,842,860,961,1023,1177,1183,1248,1485,1646,1739,1906,1997,2160,2173,2596,2712,2725,2767,2850,2859,3039,3156,3174,3177,3192,3219,3329,3470,3477,3549,3684,3804,3819,3840,3892,4141,4199,4262,4325,4416,4490,4514,4539,4566,4678,4880,5012,5013,5049,5056,5365,5562,5580,5800,5859,5901,5919
244,259,284,481,505,534,730,748,859,1063,1129,1174,1231,1279,1301,1336,1413,1436,1610,1614,1684,1739,1762,1906,1981,1986,2173,2265,2424,2524,2587,2712,2850,2852,2910,2941,2955,3172,3175,3256,3446,3479,3495,3679,3748,3819,3852,3885,3917,4101,4496,4566,4704,4779,4784,5012,5049,5070,5079,5373,5580,5843,5879,5955
133,197,346,357,432,627,662,701,731,808,844,949,1042,1087,1129,1197,1206,1279,1307,1390,1413,1415,1548,1703,1850,1916,2031,2084,2112,2173,2587,2850,2941,2992,3172,3192,3201,3232,3329,3347,3406,3476,3495,3651,3688,3721,3727,3748,3755,3840,3908,4086,4141,4267,4278,4331,4989,5012,5039,5079,5344,5365,5499,5902
243,307,462,489,514,520,601,638,726,730,731,739,1088,1263,1264,1279,1529,1651,1938,1990,1991,2516,2850,3109,3136,3203,3272,3297,3342,3375,3487,3495,3514,3609,3755,3764,3804,3840,3993,4116,4213,4262,4308,4331,4412,4463,4532,4562,4566,4584,4645,4685,4725,4727,4900,5136,5163,5212,5219,5317,5378,5724,5798,5901
14,125,197,233,547,730,731,838,1070,1088,1129,1183,1263,1264,1428,1436,1655,1819,1867,1938,2097,2173,2215,2249,2304,2742,3039,3080,3082,3177,3397,3435,3470,3476,3514,3707,3734,3735,3804,3840,3852,3892,3923,3993,4003,4012,4061,4232,4262,4331,4374,4514,4562,4679,4985,5012,5049,5056,5219,5416,5641,5663,5697,5941
