80,97,278,308,328,367,475,526,535,547,595,706,845,1188,1417,1613,1723,1750,1848,1919,1943,2053,2290,2333,2343,2643,2918,3081,3163,3226,3256,3305,3618,3848,4175,4309,4411,4501,4661,4715,4889,4892,4949,4973,5118,5250,5402,5480,5585,5694,5699,5857,5861,5973,6015,6038,6128,6152,6313,6441,6660,6707,6759,6923
3,308,433,510,526,616,744,761,799,802,805,876,938,940,1021,1108,1454,1552,1554,1656,1709,1752,1910,2052,2053,2132,2162,2238,2246,2295,2309,2542,2584,2683,2840,2918,2923,2966,3006,3208,3226,3287,3419,3598,3607,3647,3695,3696,3787,3857,3918,4245,4450,4920,5167,5481,5499,5552,6193,6209,6501,6717,6916,6946
49,216,220,352,453,698,860,897,993,997,1024,1199,1277,1299,1329,1436,1437,1457,1552,1668,1828,2183,2220,2270,2366,2367,2393,2565,2643,2806,3006,3106,3144,3184,3260,3265,3288,3380,3409,3670,3726,3850,4428,4435,4519,4639,4774,4967,5401,5480,5647,5812,5936,6012,6291,6355,6369,6589,6652,6719,6794,6979,7030,7066
29,120,171,271,342,398,450,452,516,588,624,648,776,802,940,974,1003,1011,1322,1347,1403,1583,1613,1724,1761,2072,2366,2386,2453,2553,2682,2748,2779,2852,2878,3012,3527,3598,3679,3770,3934,4080,4113,4234,4661,4715,4774,4808,5037,5060,5062,5193,5266,5297,5325,5848,6114,6152,6315,6395,6451,6452,6651,7061
472,494,871,914,1159,1283,1306,1354,1382,1396,1417,1543,1599,1604,1683,1722,1750,2053,2173,2307,2366,2393,2822,2827,2967,3166,3380,3525,3590,3633,3679,3684,3781,4060,4417,4596,4639,4668,4702,4841,4857,4920,4932,4973,5269,5277,5427,5488,5557,5587,5624,5647,5717,5774,6020,6036,6126,6469,6550,6594,6647,6703,6717,7029
7,20,35,96,238,276,321,364,539,605,748,780,802,826,900,940,1096,1144,1236,1465,1641,1689,1816,1848,1853,1939,1972,1991,2042,2063,2087,2189,2307,2754,2829,2992,2998,3081,3108,3237,3303,3492,3540,3715,3825,4632,4661,4699,4911,5234,5448,5488,5546,5861,6209,6349,6395,6576,6703,6787,6807,6946,6967,7066
70,336,396,412,488,494,510,600,604,609,748,791,804,854,1226,1417,1567,1594,1621,1728,1795,1838,1848,2029,2175,2542,2875,3217,3315,3421,3525,3598,3607,3822,4016,4080,4196,4244,4414,4596,4781,4791,4817,4845,4920,4999,5193,5277,5506,5587,5777,6037,6289,6355,6397,6492,6501,6550,6652,6759,6781,6899,6919,6967
55,253,279,287,291,320,571,739,748,775,868,892,1004,1080,1092,1123,1274,1283,1329,1347,1376,1877,2009,2066,2080,2175,2290,2295,2360,2367,2412,2430,2478,2529,2683,2829,3097,3304,3305,3398,3615,3762,3858,4807,4859,4932,4949,5547,5587,5638,5686,5853,6065,6077,6114,6224,6238,6267,6335,6589,6707,6775,6842,7034
40,442,480,538,652,753,780,841,861,871,877,918,948,1024,1038,1119,1226,1244,1386,1430,1479,1687,1712,1972,2015,2276,2384,2465,2489,2651,2828,3006,3260,3314,3568,3703,3810,3832,3873,3965,4143,4413,4417,4705,4949,5161,5266,5682,5731,5775,5812,6106,6112,6114,6152,6271,6385,6422,6573,6775,6785,6869,6882,7030
34,255,404,510,612,923,938,947,1172,1226,1375,1439,1456,1599,1718,1729,1863,1937,1966,2001,2076,2122,2265,2299,2358,2366,2377,2378,2501,3097,3226,3256,3268,3303,3525,3597,3598,3660,3703,3859,4037,4088,4593,4596,4774,4793,4950,5299,5306,5375,5547,5647,5731,5777,5984,6038,6112,6251,6307,6607,6866,6930,6953,7049
34,273,460,516,554,609,691,780,800,816,892,1024,1053,1120,1268,1283,1285,1299,1337,1375,1403,1889,1980,2453,2542,2572,2595,2614,2748,2840,2875,3006,3034,3140,3174,3226,3232,3506,3584,3590,3660,3850,4030,4072,4702,4973,4978,4988,5020,5260,5375,5377,5488,5660,5681,5682,5721,6081,6225,6441,6525,6560,6573,6817
7,97,116,484,526,601,759,762,775,810,845,854,871,970,1144,1199,1280,1283,1295,1521,1562,1627,1811,1878,2019,2464,2493,2536,2583,2754,2953,3001,3168,3237,3315,3695,3776,3810,3965,3980,4065,4285,4417,4456,4501,4596,4755,5320,5324,5427,5546,5717,5782,5960,5984,6020,6036,6047,6128,6225,6238,6267,6299,6953
103,266,290,371,393,396,472,513,529,653,680,739,761,802,805,841,844,931,987,1039,1095,1186,1197,1200,1417,1664,1687,1750,1875,1886,1979,2083,2553,2572,2822,2931,3144,3260,3268,3303,3314,3461,3503,3548,3585,3726,3879,4577,4632,4742,4848,5153,5166,5250,5297,5308,5474,5787,5936,5987,6004,6629,6946,7056
22,33,190,297,367,404,424,460,471,494,518,549,748,766,780,806,859,871,991,999,1337,1346,1347,1599,1687,1713,1811,1932,2038,2073,2266,2321,2513,2805,2946,3139,3232,3237,3256,3268,3366,3726,3779,4143,4490,4745,4807,4920,4950,5299,5747,5777,5955,6162,6228,6426,6647,6652,6660,6762,6866,6927,6954,6979
5,6,70,207,293,371,423,466,469,475,496,511,571,688,800,828,852,859,892,904,1002,1385,1478,1521,1549,1599,1745,1789,1971,1993,2075,2140,2187,2260,2501,2536,2583,2610,2754,2768,3184,3258,3305,3354,3380,3398,3525,3684,3912,3917,4278,4577,4632,4900,5474,5549,5731,6395,6417,6469,6571,6664,6998,7030
29,156,265,303,500,547,974,1045,1322,1341,1354,1382,1467,1470,1617,1683,1761,1795,1811,1869,1936,1939,1968,1972,1973,2020,2040,2093,2442,2459,2768,2967,3082,3097,3127,3208,3232,3458,3578,3598,3607,3649,3679,3689,4083,4088,4109,4143,4157,4591,4596,4932,4962,5167,5193,5277,6020,6355,6492,6529,6707,6842,6878,7011
17,47,100,128,308,319,333,434,449,512,582,778,834,848,1144,1172,1188,1352,1361,1427,1683,1722,1874,1955,1964,1979,1993,2109,2183,2751,3172,3182,3214,3305,3386,3540,3648,3660,3846,3904,4037,4143,4263,4325,4377,4428,4644,4699,4747,4844,4920,4949,5474,5586,5819,5973,6077,6114,6278,6394,6469,6573,6615,6775
85,190,265,276,368,393,398,406,490,533,740,892,914,935,1003,1011,1051,1063,1159,1262,1363,1494,1541,1636,1660,1722,1846,1854,1879,2193,2358,2367,2465,2493,2539,2790,2892,3217,3305,3748,3768,3781,3858,3873,4145,4184,4477,4699,4745,4858,5020,5178,5647,5797,5960,6152,6264,6289,6571,6590,6689,6726,6834,6881
58,85,238,251,489,493,635,662,769,805,841,991,1005,1155,1166,1188,1299,1357,1429,1518,1759,1827,1892,1919,2058,2193,2257,2366,2446,2453,2556,2852,2916,3006,3079,3082,3106,3127,3222,3232,3281,3285,3618,4037,4080,4143,4184,4342,4728,4774,4932,4949,4950,5474,5812,5987,6374,6512,6628,6659,6869,6889,6899,6984
197,208,273,373,396,485,496,584,642,665,737,903,951,1118,1144,1272,1280,1299,1329,1347,1348,1464,1509,1584,1726,1772,1836,1854,2150,2260,2446,2464,2513,2651,2663,2892,3123,3268,3366,3380,3420,3478,3850,3859,4254,4285,4436,4646,4669,4714,4769,4814,5211,5324,5787,5812,5850,6058,6331,6395,6574,6703,6796,6979
48,65,287,582,640,743,876,972,1026,1237,1295,1472,1568,1750,1811,2000,2153,2189,2307,2313,2384,2446,2539,2542,2866,2874,2892,2932,3172,3380,3421,3607,3779,3810,3825,3951,4109,4272,4309,4400,4435,4631,4661,4742,4806,4817,4955,5005,5294,5379,5474,5488,5682,5746,5776,6020,6040,6146,6225,6369,6419,6576,6707,6899
29,271,517,562,662,747,748,841,984,999,1034,1037,1287,1345,1451,1599,1722,1878,1956,1964,2057,2183,2189,2266,2542,2677,2702,2760,2942,2967,3079,3108,3181,3304,3507,3881,3919,4277,4285,4316,4379,4427,4490,4500,4723,4845,4848,4949,5095,5161,5166,5179,5659,5682,5694,5929,5955,6091,6137,6162,6417,6498,6717,6726
443,458,516,524,748,780,899,935,1003,1063,1066,1144,1151,1357,1439,1465,1646,1649,1948,1972,2087,2260,2270,2309,2384,2874,2918,3009,3174,3320,3492,3506,3527,3596,3598,3703,3781,3967,4037,4095,4106,4278,4285,4299,4435,4588,4626,4669,4974,5095,5234,5260,5424,5743,6020,6043,6238,6374,6492,6611,6647,6742,6759,6794
19,35,45,76,131,355,423,443,524,648,748,791,871,884,893,1080,1138,1283,1375,1683,1687,1774,1789,1807,1896,2054,2098,2366,2384,2848,3097,3142,3354,3366,3380,3525,3695,3779,3854,3967,4159,4180,4379,4644,4646,4715,4857,4988,5007,5294,5297,5391,5587,5777,5936,6114,6195,6278,6428,6471,6607,6673,6842,7055
45,105,116,122,181,316,548,746,808,949,1241,1322,1361,1394,1416,1424,1446,1538,1735,1859,1861,1869,1993,2135,2202,2239,2281,2349,2366,2393,2420,2462,2519,2540,2646,2666,2760,2822,3139,3142,3163,3351,3648,3700,3771,3917,4037,4061,4090,4774,4796,4828,4985,5306,5694,6307,6474,6572,6629,6647,6652,6673,6762,6889
34,163,223,460,504,542,552,600,629,642,789,877,892,921,922,977,1011,1019,1106,1440,1443,1613,1657,1687,1705,1795,1966,1972,2105,2187,2642,2647,2751,3224,3400,3647,3695,3700,3768,4037,4463,4579,4810,4932,5048,5161,5324,5391,5401,5427,5454,5647,5682,5765,6047,6137,6149,6195,6349,6611,6612,6704,6777,6882
7,80,265,355,375,404,547,583,748,879,905,921,931,974,1155,1424,1560,1611,1619,1752,1785,1896,1932,1989,1995,2100,2186,2367,2554,2651,2748,2785,2828,2967,3001,3081,3093,3218,3237,3679,3685,3773,4083,4109,4631,4817,4962,4993,5098,5184,5266,5294,5306,5413,5506,5845,6035,6501,6652,6673,6881,6953,7019,7066
34,321,367,547,618,769,779,932,948,974,1001,1011,1232,1288,1322,1358,1375,1401,1417,1483,1535,1684,1827,1966,2013,2183,2186,2508,2677,3108,3132,3144,3145,3186,3222,3281,3354,3380,3435,3528,3832,3917,4316,4419,4462,4482,4501,4632,4678,4817,4974,4993,5474,5587,6084,6090,6228,6307,6331,6562,6574,6622,6785,7058
12,92,106,198,208,220,290,298,322,328,338,356,363,516,524,549,587,590,602,611,624,748,771,860,876,914,921,1087,1349,1365,1496,1593,1606,1670,1733,1811,1919,1972,2059,2075,2131,2297,2779,3208,3222,3400,3684,3776,3820,3850,4696,4949,4974,5391,5694,5853,5987,6091,6162,6525,6581,6600,6742,6933
