1.0,0.9634408602150538,1.0,0.9529569892473119,0.012139463249831629
1.0,0.9599462365591398,1.0,0.9551075268817204,0.011374854566957885
1.0,0.964247311827957,1.0,0.9599462365591398,0.011218554769184012
1.0,0.9709677419354839,1.0,0.964247311827957,0.011988414903172439
1.0,0.9663978494623656,1.0,0.9575268817204301,0.010161792752613162
1.0,0.9634408602150538,1.0,0.9529569892473119,0.012139463249831629
1.0,0.9599462365591398,1.0,0.9551075268817204,0.011374854566957885
1.0,0.964247311827957,1.0,0.9599462365591398,0.011218554769184012
1.0,0.9709677419354839,1.0,0.964247311827957,0.011988414903172439
1.0,0.9663978494623656,1.0,0.9575268817204301,0.010161792752613162
1.0,0.9634408602150538,1.0,0.956989247311828,0.010707460417803037
1.0,0.9599462365591398,1.0,0.9596774193548387,0.011501917753119806
1.0,0.964247311827957,1.0,0.960752688172043,0.010431236199874403
1.0,0.9709677419354839,1.0,0.9650537634408602,0.011370603294164582
1.0,0.9663978494623656,1.0,0.9604838709677419,0.01125523859803286
1.0,0.9634408602150538,1.0,0.9602150537634409,0.011943839490413666
1.0,0.9599462365591398,1.0,0.9545698924731183,0.011197210289537907
1.0,0.964247311827957,1.0,0.9602150537634409,0.011289956048130989
1.0,0.9709677419354839,1.0,0.9639784946236559,0.011210735887289047
1.0,0.9663978494623656,1.0,0.964247311827957,0.011631208471953869
1.0,0.9634408602150538,1.0,0.9602150537634409,0.011943839490413666
1.0,0.9599462365591398,1.0,0.9545698924731183,0.011197210289537907
1.0,0.964247311827957,1.0,0.9602150537634409,0.011289956048130989
1.0,0.9709677419354839,1.0,0.9639784946236559,0.011210735887289047
1.0,0.9663978494623656,1.0,0.964247311827957,0.011631208471953869
